"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"a3a0ed","UAL1003 ","United States","1653417366","1653417366","-91.366","34.5288","9448.8","FALSE","257.57","66.46","-0.33",NA,"9829.8","3501","FALSE","0","4"
"ad4a1d","N95539  ","United States","1653417363","1653417365","-122.6439","45.169","868.68","FALSE","50.66","34.66","0.33",NA,"929.64","1200","FALSE","0","2"
"a1b058","N208GG  ","United States","1653417365","1653417366","-75.6341","42.9211","1158.24","FALSE","52.48","270.56","-2.28",NA,"1188.72",NA,"FALSE","0","2"
"155c2d","SDM6036 ","Russian Federation","1653417366","1653417366","30.1873","59.6076","2331.72","FALSE","156.46","310.87","-9.43",NA,"2362.2",NA,"FALSE","0","0"
"ab1d90","N815SS  ","United States","1653417331","1653417333","-150.9504","61.0764","22.86","FALSE","0","0","-0.33",NA,"45.72",NA,"FALSE","0","0"
"a90c14","EJA682  ","United States","1653417366","1653417366","-81.8384","41.2003","11582.4","FALSE","186.77","277.44","-0.65",NA,"11948.16","1633","FALSE","0","1"
"4cad44","ITY8052 ","Ireland","1653417366","1653417366","12.2107","41.8527","274.32","FALSE","61.99","162.62","-3.58",NA,"304.8",NA,"FALSE","0","0"
"06a07b","QTR43H  ","Qatar","1653417366","1653417366","-74.6498","46.5827","10972.8","FALSE","220.69","201.18","0",NA,"11094.72",NA,"FALSE","0","1"
"a0f0eb","N16SF   ","United States","1653417366","1653417366","-122.1797","47.3803","1737.36","FALSE","135.41","150.9","26.01",NA,"1775.46","6647","FALSE","0","0"
"a8ec03","EJA674  ","United States","1653417366","1653417366","-90.3411","39.9291","12192","FALSE","205.63","325.4","-0.33",NA,"12534.9",NA,"FALSE","0","0"
"4cad40","SZS1524 ","Ireland","1653417366","1653417366","-0.062","51.7534","3261.36","FALSE","160.87","82.47","13.66",NA,"3253.74","6206","FALSE","0","0"
"a590f3","N458MM  ","United States","1653417366","1653417366","-121.457","37.9095","480.06","FALSE","53.56","87.25","-2.28",NA,"449.58","1200","FALSE","0","0"
"155c44","RWZ4627 ","Russian Federation",NA,"1653417365",NA,NA,NA,"FALSE","217.45","203.71","0.33",NA,NA,NA,"FALSE","0","0"
"aafd82","WMU18   ","United States","1653417362","1653417363","-85.22","42.0934","1752.6","FALSE","54.13","81.25","-0.98",NA,"1805.94",NA,"FALSE","0","0"
"39cf06","AFR334  ","France","1653417366","1653417366","-67.2328","42.6342","12192","FALSE","202.18","270","0",NA,"12534.9",NA,"FALSE","0","0"
"a97fd8","N711AV  ","United States","1653417366","1653417366","-71.3714","43.2504","2499.36","FALSE","70.7","299.18","-1.63",NA,"2537.46","5341","FALSE","0","0"
"aaa1bb","SWA652  ","United States","1653417366","1653417366","-112.1579","33.4346","1546.86","FALSE","137.16","273.87","4.55",NA,"1562.1",NA,"FALSE","0","1"
"06a096","QTR1236 ","Qatar","1653417366","1653417366","50.0691","26.2831","9014.46","FALSE","228.06","265.6","4.23",NA,"9563.1",NA,"FALSE","0","4"
"ae6a15","OTIS81  ","United States","1653417361","1653417366","-4.6136","47.341","6400.8","FALSE","158.6","65.26","-0.65",NA,"6454.14",NA,"FALSE","0","0"
"3c4583","BOX498  ","Germany","1653417366","1653417366","-106.1406","52.4067","11582.4","FALSE","233.34","205.32","0.33",NA,"11506.2",NA,"FALSE","0","1"
"a600d9","N486WB  ","United States","1653417362","1653417364","-76.5804","41.655","2651.76","FALSE","98.6","85.21","0",NA,"2735.58",NA,"FALSE","0","0"
"ae6a12","OTIS26  ","United States","1653417366","1653417366","-80.9278","26.9213","6400.8","FALSE","149.1","9.33","0",NA,"6728.46",NA,"FALSE","0","0"
"39cf0b","AFR194  ","France","1653417365","1653417366","77.7905","13.2063","1257.3","FALSE","73.57","270.4","-3.25",NA,"1211.58",NA,"FALSE","0","0"
"39cf0d","AFR457  ","France","1653417259","1653417289","-45.9697","-22.8763","5151.12","FALSE","212.27","36.43","7.15",NA,"5402.58",NA,"FALSE","0","0"
"39cf0e","AFR348  ","France","1653417099","1653417102","-15.2214","53.0788","10972.8","FALSE","212.17","299.49","0",NA,"11216.64","0650","FALSE","0","0"
"155c1e","SSF056  ","Russian Federation","1653417366","1653417366","32.5319","61.7544","10363.2","FALSE","240.33","184.05","0",NA,"10340.34","6167","FALSE","0","0"
"c82089","ANZ582  ","New Zealand","1653417366","1653417366","173.2546","-42.0471","9509.76","FALSE","241.88","21.98","8.45",NA,"9540.24",NA,"FALSE","0","4"
"a6504b","ASA899  ","United States","1653417366","1653417366","-120.7217","31.7884","10363.2","FALSE","231.09","248.17","0",NA,"10858.5",NA,"FALSE","0","0"
"a65c8f","N509ND  ","United States","1653417366","1653417366","-80.463","25.9472","411.48","FALSE","55.08","267.86","-0.65",NA,"434.34",NA,"FALSE","0","2"
"3c458b","","Germany",NA,"1653417132",NA,NA,NA,"FALSE","251.54","103.72","0",NA,NA,NA,"FALSE","0","0"
"a42f8b","UPS108  ","United States","1653417366","1653417366","-173.679","58.2503","10363.2","FALSE","240.45","247.88","0",NA,"10378.44",NA,"FALSE","0","0"
"45bd84","MMD400  ","Denmark","1653417366","1653417366","9.9072","51.5657","13106.4","FALSE","239.55","207.78","-0.33",NA,"13205.46","1000","FALSE","0","3"
"a1bc92","JBU2123 ","United States","1653417366","1653417366","-114.448","35.9681","9753.6","FALSE","244.16","228.42","0",NA,"10165.08","7161","FALSE","0","0"
"c055e9","JZA7965 ","Canada","1653417366","1653417366","-77.6855","43.8763","6096","FALSE","154.24","250.72","0.33",NA,"6278.88","6205","FALSE","0","0"
"4cad54","RYR2VU  ","Ireland","1653417366","1653417366","-7.8441","38.4736","8671.56","FALSE","265.17","166.88","-20.81",NA,"9060.18","2063","FALSE","0","0"
"06a09b","QTR534  ","Qatar","1653417118","1653417118","57.3816","24.767","11277.6","FALSE","234.15","112.34","0",NA,"11993.88",NA,"FALSE","0","4"
"a5e0d3","SWA784  ","United States","1653417366","1653417366","-117.5653","33.7979","2019.3","FALSE","115.38","276.14","-6.5",NA,"2072.64","2114","FALSE","0","1"
"a600e4","SWA5423 ","United States","1653417366","1653417366","-84.6107","37.3706","11582.4","FALSE","212.27","248.53","0",NA,"12054.84","2312","FALSE","0","1"
"aa7988","","United States","1653417244","1653417244","-111.9959","33.4331",NA,"TRUE","1.54","213.75",NA,NA,NA,NA,"FALSE","0","0"
"155c37","RWZ1034 ","Russian Federation","1653417366","1653417366","52.6132","54.5229","10066.02","FALSE","251.02","55.27","0.33",NA,"10020.3",NA,"FALSE","0","0"
"151fed","AFL1260 ","Russian Federation","1653417328","1653417328","41.0595","56.0466","10058.4","FALSE","243.08","92.67","0.33",NA,"9852.66",NA,"FALSE","0","0"
"4cad3e","RYR4359 ","Ireland","1653417366","1653417366","-6.2371","35.8253","10363.2","FALSE","224.71","13.91","0",NA,"10767.06","6476","FALSE","0","0"
"3c4593","BOX394  ","Germany","1653417366","1653417366","8.0486","55.9189","9144","FALSE","260.53","323.67","0",NA,"9037.32","2536","FALSE","0","0"
"3c4591","BOX2512 ","Germany","1653417356","1653417363","32.1817","41.6837","10668","FALSE","277.87","110.48","0",NA,"10904.22","5405","FALSE","0","0"
"4cad3a","RYR4QZ  ","Ireland","1653417366","1653417366","-2.7254","41.22","11887.2","FALSE","231.46","214.68","0.33",NA,"12092.94","2127","FALSE","0","0"
"a6a00b","JBU1475 ","United States","1653417366","1653417366","-72.4323","41.2197","6347.46","FALSE","205.54","224.49","5.53",NA,"6591.3","3557","FALSE","0","0"
"a8065d","N616PR  ","United States","1653417365","1653417365","-122.7524","42.3919","2834.64","FALSE","116.34","160.36","10.4",NA,"2933.7",NA,"FALSE","0","2"
"3c4594","BOX305  ","Germany","1653417366","1653417366","11.438","51.6557","3352.8","FALSE","190.48","98.7","0",NA,"3390.9","2027","FALSE","0","0"
"4cad3c","RYR7NZ  ","Ireland","1653417365","1653417366","18.4022","50.6554","9509.76","FALSE","229.83","110.3","-9.1",NA,"9745.98","5633","FALSE","0","0"
"a8060e","N616ML  ","United States","1653417362","1653417362","-111.9242","41.8594","1653.54","FALSE","58.66","138.2","-0.98",NA,"1684.02",NA,"FALSE","0","0"
"4d21ef","RYR1TB  ","Malta","1653417366","1653417366","11.4878","44.429","6400.8","FALSE","203.39","324.78","-10.73",NA,"6614.16","5434","FALSE","0","0"
"a77c11","UAL2213 ","United States","1653417366","1653417366","-76.0803","41.1512","5768.34","FALSE","210.75","109.98","-4.55",NA,"5981.7","2053","FALSE","0","5"
"a7df23","SKW3120 ","United States","1653417366","1653417366","-115.2859","39.6635","10972.8","FALSE","186.36","317.01","0",NA,"11315.7",NA,"FALSE","0","1"
"398675","ASJ278  ","France","1653417365","1653417366","3.2703","48.7808","1775.46","FALSE","135.98","330.04","-4.88",NA,"1821.18","5175","FALSE","0","2"
"a5ecb7","N481EC  ","United States","1653417366","1653417366","-76.1392","39.1617","1737.36","FALSE","143.54","261.55","0",NA,"1805.94","0541","FALSE","0","0"
"a04bc1","N118UV  ","United States","1653417366","1653417366","-111.7202","40.2204",NA,"TRUE","6.17","11.25",NA,NA,NA,NA,"FALSE","0","0"
"abbae5","LTA55   ","United States","1653417209","1653417209","-86.3285","39.7004","220.98","FALSE","35.29","44.41","-1.95",NA,"259.08",NA,"FALSE","0","0"
"ab6aff","N835AT  ","United States","1653417366","1653417366","-111.5428","32.6726","2270.76","FALSE","51.22","213.53","0.65",NA,"2324.1",NA,"FALSE","0","0"
"ae6a1e","","United States",NA,"1653417241",NA,NA,NA,"FALSE","4.74","319.4","0",NA,NA,NA,"FALSE","0","0"
"407ce4","EXS88G  ","United Kingdom","1653417365","1653417365","17.4644","43.7493","11277.6","FALSE","234.88","140.24","-0.33",NA,"11635.74","4754","FALSE","0","0"
"a01880","AAL118  ","United States","1653417366","1653417366","-82.158","42.7905","10066.02","FALSE","273.46","100.3","-0.33",NA,"10378.44","7610","FALSE","0","1"
"a66316","SKW6266 ","United States","1653417365","1653417366","-115.2351","32.827","10058.4","FALSE","222.98","96.09","-0.33",NA,"10515.6",NA,"FALSE","0","0"
"a41090","FFT811  ","United States","1653417366","1653417366","-77.4163","35.6571","11574.78","FALSE","215.82","196.62","0.33",NA,"12123.42","0656","TRUE","0","0"
"a65c29","JBU2835 ","United States","1653417365","1653417366","-119.9334","35.3925","8839.2","FALSE","262.49","138.81","0",NA,"9265.92","1762","FALSE","0","1"
"a80619","N616LY  ","United States","1653417366","1653417366","-73.4518","40.7614","426.72","FALSE","55.26","54.09","1.95",NA,"480.06","1200","FALSE","0","0"
"4d21f7","RYR29XK ","Malta","1653417366","1653417366","14.9441","41.7904","10622.28","FALSE","227.73","305.81","7.15",NA,"10980.42",NA,"FALSE","0","0"
"7c806c","QFA7    ","Australia","1653417366","1653417366","-117.7425","32.7196","12496.8","FALSE","256.31","81.69","-0.33",NA,"12999.72",NA,"FALSE","0","0"
"a41096","LXJ361  ","United States","1653417366","1653417366","-99.29","27.919","13106.4","FALSE","190.5","235.45","0",NA,"13563.6","0462","FALSE","0","0"
"a3fc58","DAL986  ","United States","1653417321","1653417323","-97.6793","30.2124","220.98","FALSE","72.04","178.77","-1.3",NA,"160.02",NA,"FALSE","0","4"
"7c806b","QFA94   ","Australia","1653417366","1653417366","150.3363","-35.8185","12192","FALSE","237.9","242.99","-0.33",NA,"12344.4",NA,"FALSE","0","0"
"4d21eb","RYR46LQ ","Malta","1653417228","1653417229","14.6876","37.5828","2270.76","FALSE","138.57","174.25","-8.45",NA,"2461.26",NA,"FALSE","0","0"
"ad01ab","SWA490  ","United States","1653417366","1653417366","-90.4769","30.1499","11887.2","FALSE","243.92","32.25","0",NA,"12397.74",NA,"FALSE","0","1"
"4d21ec","RYR36HG ","Malta","1653417366","1653417366","3.7936","43.6865","11582.4","FALSE","221.92","310.3","0.33",NA,"11765.28","1000","FALSE","0","0"
"4d21ed","RYR77KG ","Malta","1653417366","1653417366","17.1381","44.7814","11887.2","FALSE","220.58","5.22","0",NA,"12222.48",NA,"FALSE","0","0"
"4d21ee","RYR3801 ","Malta","1653417365","1653417366","-2.6527","40.946","7155.18","FALSE","220.81","72.79","10.4",NA,"7239",NA,"FALSE","0","0"
"a66f56","N5133A  ","United States","1653417363","1653417364","-93.5417","46.4134","1455.42","FALSE","47.64","65.1","-1.3",NA,"1524",NA,"FALSE","0","0"
"7c8069","QFA1    ","Australia","1653417366","1653417366","81.1363","12.5576","10972.8","FALSE","269.42","294.12","0",NA,"11605.26",NA,"FALSE","0","0"
"a0b5c8","N145FH  ","United States","1653417243","1653417244","-81.3291","28.5501","22.86","FALSE","8.13","124.7","-0.98",NA,"38.1",NA,"FALSE","0","8"
"407cd7","34JD    ","United Kingdom","1653417366","1653417366","0.0707","51.5047","83.82","FALSE","57.16","272.58","-5.53",NA,"106.68","4435","FALSE","0","0"
"aa03a2","RPA3515 ","United States","1653417366","1653417366","-93.4677","45.063","1325.88","FALSE","103.49","203.12","-3.58",NA,"1386.84","1677","FALSE","0","4"
"aa7974","GTI945  ","United States","1653417366","1653417366","120.0463","23.9601","10363.2","FALSE","237.57","225.97","0",NA,"11056.62",NA,"FALSE","0","1"
"ab0a95","AAL1831 ","United States","1653417366","1653417366","-81.3429","29.6112","10668","FALSE","243.13","357.09","0",NA,"11209.02","2002","TRUE","0","0"
"ab249e","DAL177  ","United States","1653417366","1653417367","-77.4739","39.0214","10972.8","FALSE","223.52","218.93","0",NA,"11422.38","3471","FALSE","0","1"
"4404db","GAC637R ","Austria","1653417366","1653417366","9.2678","45.2166","10668","FALSE","140.65","217.12","0",NA,"10881.36","1000","FALSE","0","0"
"adb437","SKW5342 ","United States","1653417289","1653417298","-103.7975","46.9165","7734.3","FALSE","241.35","1.47","-11.38",NA,"7757.16",NA,"FALSE","0","0"
"a2d096","OXF5147 ","United States","1653417365","1653417365","-111.809","33.1864","1402.08","FALSE","56.84","205.17","0",NA,"1386.84",NA,"FALSE","0","0"
"a29eb6","SWA2368 ","United States","1653417328","1653417331","-86.3271","39.7015","220.98","FALSE","70.94","44.71","-1.95",NA,"243.84","5757","FALSE","0","0"
"aaea84","AAL1149 ","United States","1653417366","1653417366","-120.8331","37.9062","4831.08","FALSE","174.58","321.34","-6.83",NA,"5052.06","1604","FALSE","0","1"
"4ca15d","EIN496  ","Ireland","1653417366","1653417366","-7.0655","52.6354","6751.32","FALSE","221.81","209.3","7.15",NA,"6827.52","3603","FALSE","0","1"
"ac91e0","N909P   ","United States","1653417365","1653417365","-115.3506","32.7518","6888.48","FALSE","115.33","87.7","3.25",NA,"7178.04",NA,"FALSE","0","0"
"a68981","LXJ520  ","United States","1653417366","1653417366","-85.3524","37.4618","13106.4","FALSE","212.94","337.71","0",NA,"13533.12",NA,"FALSE","0","3"
"8694fa","ANA11   ","Japan","1653417366","1653417366","-92.4562","46.7737","8534.4","FALSE","233.61","316.43","0",NA,"8625.84","3151","FALSE","0","1"
"a53c60","N4362R  ","United States","1653417366","1653417366","-117.1691","33.4329","1127.76","FALSE","51.88","30.38","0",NA,"1112.52",NA,"FALSE","0","0"
"4d21fd","RYR5733 ","Malta","1653417366","1653417366","30.5078","39.1315","10972.8","FALSE","211.21","333.06","0",NA,"11315.7",NA,"FALSE","0","0"
"4d21fe","RYR61HX ","Malta","1653417130","1653417133","0.2592","51.9013","205.74","FALSE","76.07","223.08","-3.9",NA,"220.98","7541","FALSE","0","0"
"342211","IBS39HN ","Spain","1653417366","1653417366","-4.08","40.5937","4869.18","FALSE","152.1","256.1","8.13",NA,"4968.24",NA,"FALSE","0","1"
"342210","IBE32WV ","Spain","1653417366","1653417366","11.8557","41.5389","4175.76","FALSE","145.18","242.8","5.53",NA,"4373.88",NA,"FALSE","0","1"
"a72ca2","SWA776  ","United States","1653417366","1653417366","-73.1285","40.2501","3002.28","FALSE","164.2","42.59","-2.6",NA,"3131.82","5651","FALSE","0","1"
"aca788","SWA807  ","United States","1653417366","1653417366","-76.663","41.7162","11582.4","FALSE","198.86","258.66","0",NA,"11940.54","1415","FALSE","0","1"
"abc1f0","N857GA  ","United States","1653417365","1653417366","-75.702","41.2755","5463.54","FALSE","224.6","111.22","-10.4",NA,"5654.04","1132","FALSE","0","0"
"a4c0a3","N405QS  ","United States","1653417365","1653417366","-78.0831","38.5133","12192","FALSE","202.07","233.07","0",NA,"12664.44","7756","FALSE","0","0"
"a198bc","N20145  ","United States","1653417306","1653417307","-96.6747","46.79","396.24","FALSE","57.07","146.02","0.98",NA,"396.24",NA,"FALSE","0","0"
"151fc0","SBI2160 ","Russian Federation","1653417366","1653417366","50.484","49.7588","11582.4","FALSE","243.4","1.33","0",NA,"11567.16",NA,"FALSE","0","0"
"a3b3df","DAL998  ","United States","1653417365","1653417366","-82.9578","33.581","10058.4","FALSE","227.58","165.87","0.33",NA,"10546.08","2642","FALSE","0","4"
"a6bf4e","JIA5195 ","United States","1653417366","1653417366","-73.347","40.2658","7086.6","FALSE","227.51","50.05","2.93",NA,"7391.4","3062","FALSE","0","4"
"4c01ec","ASL68G  ","Serbia","1653417333","1653417333","8.7179","45.6323",NA,"TRUE","0","78.75",NA,NA,NA,"5561","FALSE","0","0"
"151fc5","SBI1138 ","Russian Federation","1653417366","1653417366","44.8299","55.5706","11582.4","FALSE","226.1","272.74","0",NA,"11445.24",NA,"FALSE","0","0"
"151fc8","SBI2625 ","Russian Federation","1653417365","1653417366","38.4597","55.7183","5623.56","FALSE","189.48","66.99","12.68",NA,"5486.4",NA,"FALSE","0","0"
"a96199","VXP302  ","United States","1653417348","1653417365","-72.7048","40.6022","2202.18","FALSE","134.65","13.03","-2.6",NA,"2293.62","3031","FALSE","0","0"
"aa16ac","N7492W  ","United States","1653417144","1653417144","-98.2372","30.5083","1188.72","FALSE","43.36","228.37","1.3",NA,"1143",NA,"FALSE","0","0"
"155c05","AZO510  ","Russian Federation","1653417366","1653417366","50.5301","51.4534","10980.42","FALSE","239.12","338.68","0.33",NA,"10965.18","3152","FALSE","0","4"
"342201","SWT041  ","Spain","1653417366","1653417366","5.1726","59.3239","4884.42","FALSE","150.18","337.65","-0.33",NA,"4770.12",NA,"FALSE","0","1"
"86e4fc","JAL6720 ","Japan","1653417365","1653417366","-118.3924","33.9531","106.68","FALSE","75.17","262.92","-3.9",NA,"68.58","1173","FALSE","0","6"
"a9618a","AAL1981 ","United States","1653417366","1653417366","-104.0682","32.3191","10355.58","FALSE","215.02","259.52","0",NA,"10576.56",NA,"FALSE","0","4"
"407cb4","RUK3QX  ","United Kingdom","1653417366","1653417366","7.8408","48.9411","10972.8","FALSE","221.09","312.08","0",NA,"11071.86","6604","FALSE","0","0"
"407cb2","","United Kingdom","1653417309","1653417347","-7.5763","32.0216","3771.9","FALSE","144.07","220.8","-8.13",NA,"4000.5",NA,"FALSE","0","0"
"a0b5a2","N145DV  ","United States","1653417366","1653417366","-115.1988","36.0388","891.54","FALSE","49.46","288.81","1.3",NA,"876.3",NA,"FALSE","0","8"
"4ca13d","EIN4EC  ","Ireland","1653417366","1653417366","11.5939","48.1695","10668","FALSE","221.36","139.05","0.33",NA,"10866.12","5263","FALSE","0","1"
"a198e5","EJM16   ","United States","1653417366","1653417367","-95.2437","30.155","13723.62","FALSE","221.74","204.25","0",NA,"14127.48","2356","FALSE","0","3"
"ac2a8d","GAJ583  ","United States","1653417365","1653417365","-81.1639","37.4433","12192","FALSE","191.48","235.84","-0.33",NA,"12656.82","7323","TRUE","0","3"
"407cb0","RUK849Y ","United Kingdom","1653417286","1653417356","-4.7266","38.1149","10668","FALSE","225.14","189.2","0",NA,"10995.66","2724","FALSE","0","0"
"a66346","AAL436  ","United States","1653417365","1653417365","-82.4526","31.9257","10058.4","FALSE","250.15","12.35","-0.33",NA,"10523.22","6657","FALSE","0","4"
